830422	18
61283	18
18077	18
839597	18
889329	18
760660	18
847442	18
758706	18
17707	18
18721	18
11080	18
783746	18
85266	18
846907	18
65631	18
757542	18
906347	18
756841	18
891192	18
61499	18
779520	18
61507	18
933705	18
831776	18
4028	18
871764	18
787556	18
818716	18
818203	18
838623	18
17558	18
750463	18
46391	18
836239	18
39552	18
761676	18
49825	18
851071	18
67660	18
94029	18
92551	18
92544	18
28274	18
117291	18
755603	18
96180	18
11494	18
102699	18
95877	18
45740	18
2766	18
100693	18
106245	18
143115	18
868307	18
761676	18
102525	18
206805	18
111781	18
101063	18
69997	18
102780	18
106559	18
106567	18
114025	18
210682	18
148601	18
117788	18
107607	18
109017	18
108928	18
109025	18
108936	18
109124	18
28514	18
38679	18
68643	18
112532	18
112508	18
108050	18
115022	18
117259	18
127308	18
107086	18
112441	18
132274	18
131904	18
121152	18
48538	18
119594	18
835116	18
782888	18
9761	18
55517	18
9241	18
9803	18
118968	18
133165	18
118802	18
818666	18
847491	18
46359	18
132027	18
41335	18
131680	18
9159	18
137356	18
588	18
42713	18
134601	18
151704	18
10574	18
141655	18
32979	18
763516	18
24117	18
9464	18
173252	18
173252	18
57737	18
139329	18
55376	18
138875	18
161992	18
32847	18
45765	18
60699	18
785808	18
27789	18
146282	18
888149	18
134759	18
127001	18
816108	18
890491	18
92577	18
125617	18
43802	18
133157	18
114447	18
132225	18
134742	18
131722	18
131722	18
823500	18
132639	18
143453	18
132258	18
148973	18
143396	18
133603	18
131870	18
165761	18
138867	18
178277	18
143677	18
135798	18
147421	18
153205	18
137505	18
141671	18
135376	18
118570	18
142166	18
142166	18
145110	18
137364	18
139428	18
151753	18
139360	18
148429	18
147595	18
159053	18
149047	18
149039	18
213967	18
182204	18
159996	18
165787	18
850412	18
158220	18
165712	18
165712	18
164178	18
159871	18
168732	18
173195	18
185918	18
180240	18
164368	18
159228	18
159236	18
860155	18
160937	18
164517	18
159046	18
174680	18
166843	18
172833	18
82081	18
175182	18
185165	18
185884	18
185884	18
860957	18
880104	18
860908	18
880088	18
860916	18
860924	18
860932	18
186320	18
185652	18
864637	18
881151	18
194787	18
189670	18
190934	18
191411	18
195008	18
145995	18
197350	18
197772	18
205971	18
93757	18
205757	18
49809	18
206714	18
212563	18
813675	18
890251	18
894451	18
893057	18
968	18
214445	18
904136	18
220749	18
223396	18
906271	18
924258	18
35444	18
54668	18
80689	18
100693	18
102632	18
103697	18
109017	18
108928	18
109124	18
45682	18
55517	18
9241	18
133165	18
120824	18
9159	18
137356	18
42713	18
161992	18
138875	18
146282	18
133157	18
101352	18
138867	18
137505	18
135384	18
159053	18
180240	18
185918	18
173195	18
168732	18
164574	18
174680	18
158139	18
158147	18
197707	18
197681	18
181156	25
175612	25
18177	25
175638	25
18215	25
176297	18
899377	25
899385	25
899393	25
899401	25
899435	25
899443	25
880856	25
880864	25
880872	25
880914	25
899369	25
198630	25
195420	25
195438	25
195446	25
195453	25
195461	25
205930	25
205948	25
205955	25
205963	25
205906	25
205914	25
205898	25
205922	25
205849	25
205856	25
205864	25
205872	25
205880	25
20016	18
20987	18
164574	18
49916	18
74369	18
53710	18
877605	18
930917	18
3533	18
3525	18
3541	18
24299	18
1537	18
21121	18
66274	18
26039	18
27169	18
12690	18
65508	18
23499	18
933622	18
125179	18
463	18
858530	18
37960	18
811893	18
51706	18
38885	18
12914	18
1495	18
12922	18
22442	18
15933	18
51854	18
47787	18
825372	18
67678	18
16584	18
16584	18
902528	18
48892	18
114975	18
114983	18
48900	18
874206	18
80002	18
755223	18
765057	18
54619	18
49262	18
45765	18
16857	18
915389	18
67215	18
38331	18
63255	18
42440	18
38554	18
826149	18
52134	18
753616	18
22160	18
49783	18
24646	18
52142	18
3418	18
55574	18
47084	18
71084	18
785766	18
50005	18
26955	18
125	18
50237	18
46284	18
38729	18
73718	18
50369	18
65532	18
766931	18
12807	18
38737	18
3723	18
3731	18
52316	18
796532	18
52357	18
859850	18
1230	25
77016	25
923714	18
861500	18
887711	18
37788	18
852665	18
815134	18
71480	18
15396	18
5439	18
21576	18
39453	18
39099	18
39099	18
50815	18
41780	18
67140	18
866442	18
866459	18
866467	18
69906	18
866475	18
871103	18
77875	18
10041	18
8987	18
924258	18
71779	18
1180	18
857920	18
814111	18
878702	18
756478	18
50377	18
52431	18
859827	18
60947	18
51151	18
792952	18
61549	18
39479	18
909911	18
875575	18
765198	18
94151	18
92932	18
30544	18
93872	18
116863	18
166900	18
63735	18
3608	18
108654	18
112565	18
39313	18
45682	18
147447	18
20693	18
12583	18
12591	18
38570	18
71142	18
37705	18
37747	18
893461	18
54130	18
133421	18
133645	18
101352	18
144287	18
155143	18
172429	18
171819	18
170019	18
126144	18
198267	18
27508	18
200527	18
200519	18
874990	18
207878	18
206789	18
876300	18
212571	18
880518	18
220129	18
220111	18
932129	25
932186	18
932202	18
932210	18
932814	25
772301	18
160051	12
861930	18
929802	18
109652	18
95125	18
103143	25
157214	18
891879	18
764092	18
818765	18
904581	18
116327	12
13268	18
78857	18
90340	18
96073	18
102665	18
105742	18
103697	18
119628	25
37614	25
122325	25
9605	18
9589	18
57281	18
35618	18
68494	18
28118	12
39024	25
127886	18
808642	18
148353	18
18796	18
135327	18
239806	18
154658	18
136887	18
142208	18
144055	18
184838	25
161018	25
149435	25
150532	25
153056	18
165639	18
161000	18
163170	18
113183	25
168666	18
190645	18
187823	18
172304	25
178806	18
184754	18
184747	18
187096	18
190991	18
191098	18
213488	18
191924	18
192542	18
211094	25
201673	25
209528	18
203489	25
203463	25
203471	25
203497	25
202929	18
216853	18
217596	18
207175	18
207217	18
214353	18
894220	25
146944	18
209601	18
216515	18
211433	18
208603	25
214304	25
213645	18
216150	18
222067	25
223024	25
52787	18
874750	18
2204	18
879932	18
879932	18
890459	18
15156	18
874628	18
14498	18
877605	18
880518	18
54577	18
904144	18
1537	18
151746	18
61762	18
915892	18
880070	18
82834	18
2907	18
118844	18
100073	18
880492	18
880484	18
888719	18
72785	18
14126	18
879619	18
100123	18
63198	18
100131	18
884494	18
100149	18
897637	18
891192	18
48025	18
887299	18
893479	18
16014	18
892232	18
890848	18
924365	18
861500	18
891853	18
896910	18
893008	18
893057	18
898411	12
893164	18
100297	25
14001	18
893081	18
896142	18
60962	18
794420	18
55327	18
891200	18
100339	25
100347	25
968	18
896720	18
49098	18
8987	18
42986	18
100388	12
923714	18
100404	18
10041	18
100412	18
18127	18
904136	18
12047	18
919985	18
85845	18
894451	18
900787	18
60426	18
48157	18
19638	18
915900	18
906248	18
51714	18
858530	18
37960	18
73718	18
51094	18
791632	18
100545	18
76711	18
828	18
10058	18
823906	18
14316	18
100610	25
17640	18
10066	18
825372	18
10249	18
100693	18
907329	18
927319	18
14019	18
24828	18
902171	18
904474	18
43919	18
61507	18
10074	18
903534	18
53199	18
100800	25
100818	18
16014	18
100826	18
7468	18
40055	18
21089	18
9704	18
49262	18
911511	18
911511	18
60053	18
100891	12
906271	18
72553	18
61499	18
906388	18
38885	18
1032	18
911024	18
915348	18
70755	18
27144	18
924258	18
101048	18
23044	18
101055	25
101063	18
54742	18
815456	18
917666	18
927327	18
53918	18
101113	12
101113	12
917690	18
88351	18
60954	18
398	18
101139	12
168625	18
60947	18
62539	18
3533	18
3525	18
101220	25
101238	18
747733	18
101246	18
16287	18
101261	18
25080	18
54973	18
933754	18
933101	18
924118	18
35444	18
10132	18
80085	18
71217	18
52431	18
60327	18
879965	18
10140	18
921114	18
729	18
26336	18
933622	18
933705	18
5983	18
54940	18
9704	18
934174	18
816991	18
31880	18
46565	18
44909	18
753236	18
49825	18
71035	18
71050	18
796003	18
17665	18
77081	18
101626	18
101634	18
101642	25
38737	18
101659	25
101667	25
2790	18
101683	25
11239	18
101691	25
101709	18
101717	25
126599	18
51797	18
53280	18
133983	18
133983	18
27128	18
27128	18
27128	18
133975	18
133975	18
133975	18
71167	18
71167	18
101758	25
8730	18
105593	18
101790	25
72082	18
38398	18
44867	18
101824	25
43968	18
85266	18
62984	18
101881	18
70342	18
101444	18
878702	18
109116	18
78055	18
78048	18
101931	18
754572	18
39099	18
39099	18
79186	18
933713	18
18382	18
14324	18
126037	18
13466	18
80689	18
71506	18
82016	18
10207	18
864199	18
119180	18
71555	18
788141	18
851071	18
61184	18
806380	18
102145	18
102152	18
102152	18
102160	18
74880	18
102178	25
102186	18
54569	18
102194	18
137125	18
102228	12
10223	18
71266	18
102285	18
94151	18
27664	18
92932	18
102327	18
102335	18
94029	18
102343	18
102350	18
6908	18
126011	18
49080	18
59287	18
28274	18
30544	18
10058	18
118497	18
103853	18
95315	18
55913	18
19703	18
10249	18
102525	18
96180	18
93872	18
11494	18
53850	18
53850	18
3749	18
861294	18
102699	18
869289	18
95265	18
71779	18
69971	18
2766	18
102608	18
100693	18
102616	18
100073	18
60996	18
102632	18
143115	18
102525	18
10140	18
869271	18
38844	18
108472	18
102160	18
102699	18
17392	18
102707	18
101063	18
105668	18
103861	18
102715	12
145987	18
4838	18
16030	18
7278	18
114025	18
210682	18
148601	18
105759	18
70805	18
116863	18
117788	18
166900	18
107607	18
109017	18
108928	18
102863	18
103804	18
69195	18
839894	18
109124	18
20941	18
71845	18
192591	18
130880	18
102897	12
102905	12
108654	18
32375	18
17210	18
851014	18
117846	18
111922	18
28852	18
112532	18
112524	18
112508	18
102947	18
112565	18
115022	18
765206	18
108050	18
117259	18
127308	18
107086	18
24786	18
20826	18
117747	18
46433	18
53629	18
36269	18
112490	18
12591	18
118414	18
121152	18
5439	18
103143	25
61556	18
117689	18
814657	18
1032	18
463	18
117234	18
117226	18
117861	18
10066	18
155010	18
3004	18
119644	18
147447	18
13011	18
9241	18
114967	18
118802	18
118968	18
2881	18
80838	18
818666	18
847491	18
42705	18
120832	18
120824	18
47829	18
35626	18
132027	18
136606	18
19851	18
10132	18
120329	18
46359	18
9159	18
137356	18
47142	12
39552	18
45682	18
92361	18
40840	18
20693	18
141655	18
32979	18
103499	18
12583	18
38570	18
71142	18
103507	18
37705	18
37747	18
893461	18
132456	18
9464	18
173252	18
1149	18
139329	18
139329	18
138883	18
138875	18
170266	18
131250	18
17111	18
103580	12
32847	18
57240	18
60699	18
785808	18
103598	12
127399	18
52142	18
27789	18
53678	18
103614	12
54130	18
43703	18
37143	18
57604	18
132910	18
888149	18
884841	18
125898	18
9530	18
60632	18
71480	18
847426	18
138750	18
73213	18
41475	18
135012	18
63685	18
890491	18
139089	18
43802	18
103721	18
133157	18
22442	18
132266	18
132225	18
133207	18
134742	18
16121	18
131722	18
136549	18
92577	18
17251	18
823500	18
125617	18
114447	18
133421	18
103788	18
103804	18
132639	18
103812	18
148973	18
135699	18
127357	18
143396	18
103846	18
103853	18
70102	18
132258	18
10389	18
133603	18
144972	18
34	18
79400	18
10397	18
10397	18
178277	18
165761	18
52464	18
138867	18
3608	18
134767	18
135020	18
53470	18
139352	18
143677	18
147421	18
153205	18
142166	18
137505	18
135079	18
141671	18
135376	18
145110	18
118570	18
10413	18
10413	18
151753	18
139360	18
142869	18
149054	18
72397	18
148635	18
851014	18
104182	18
38844	18
104190	18
104208	18
70771	18
10421	18
10421	18
104224	18
27011	18
159053	18
886523	18
2998	18
815340	18
157693	18
104257	18
21535	18
104265	18
149047	18
154427	18
148650	18
2725	18
187112	12
52241	18
24042	18
104299	12
104323	18
154815	18
15933	18
104331	18
159996	18
869933	18
9571	18
104349	18
42440	18
158220	18
1321	18
165712	18
165712	18
40196	18
164178	18
160820	18
160838	18
14340	18
158147	18
158139	18
158154	18
104448	18
173419	18
159871	18
158329	18
158204	18
158196	18
10447	18
10447	18
168732	18
173195	18
185918	18
180240	18
104497	12
159228	18
159236	18
166454	18
3541	18
104521	12
160978	18
160952	18
160960	18
160911	18
160945	18
165696	18
159046	18
104539	12
27169	18
174680	18
166652	18
104588	12
104588	12
104596	12
188227	18
170019	18
168799	18
172833	18
174870	18
173278	18
104661	18
82081	18
82081	18
188177	18
104679	12
185165	18
185884	18
3723	18
185447	18
178947	18
178939	18
104737	18
74039	18
178970	18
63966	18
184606	18
3707	18
22160	18
104778	12
27102	18
186320	18
185652	18
104794	18
104794	18
185942	18
185181	18
7948	18
104810	12
104828	12
104828	12
104836	12
104844	12
17954	18
104877	12
104877	12
104885	12
104885	12
198069	18
198036	18
186734	18
186734	18
189670	18
187377	18
50799	18
104919	18
104935	12
26039	18
104935	12
51854	18
191411	18
197350	18
53926	18
72249	18
39081	18
16139	18
194431	18
191718	18
191700	18
105072	18
105072	18
27508	18
27516	18
32466	18
62877	18
53199	18
10520	18
69971	18
48025	18
205591	18
64170	18
48884	18
105247	18
105262	18
778092	18
200527	18
200519	18
202184	18
104463	18
105304	18
105338	18
65631	18
18	18
10546	18
49783	18
105536	12
105536	12
71829	18
208249	18
205740	18
54536	18
105593	18
105601	18
105619	18
105627	18
12583	18
105635	18
105643	12
105668	18
105668	18
18259	18
881151	18
38372	18
37697	18
10546	18
105759	18
105791	18
10744	18
13672	18
54627	18
5892	18
10595	18
48892	18
10595	18
51219	18
17921	18
39347	18
51706	18
106120	12
106120	12
6973	18
106138	12
106138	12
14274	18
106146	12
106146	12
3525	18
49809	18
22624	18
22624	18
106245	18
51854	18
206789	18
206771	18
64279	18
14316	18
43802	18
106427	12
106427	12
106435	12
39479	18
763144	18
1065	12
1065	12
66225	18
24166	18
106567	18
22020	18
10660	18
106609	25
24646	18
17178	18
106666	25
52159	18
106716	18
106724	18
106732	18
106732	18
106740	18
106740	18
106757	18
3707	18
5199	18
106773	18
8185	18
51664	18
106815	18
106815	18
82685	18
66605	18
106864	18
106864	18
17236	18
10850	18
106930	18
106948	18
106948	18
19109	18
106971	25
106971	25
19802	18
19802	18
106997	18
106997	18
106997	18
53330	18
107003	18
60798	18
107003	18
60780	18
10702	18
52779	18
107078	18
22962	18
55293	18
107094	12
107102	12
3731	18
757062	18
107128	18
840207	18
55574	18
107144	18
107144	18
793950	18
107151	18
778	18
107169	18
107169	18
107177	18
107177	18
9670	18
54254	18
15859	18
107250	18
107250	18
107268	18
107268	18
107284	18
52050	18
10736	18
107391	18
10744	18
10744	18
22038	18
107482	18
107490	18
107490	18
52654	18
107607	18
64980	18
4499	18
107706	12
1537	18
24752	18
6403	18
107854	18
107888	18
782821	18
20883	18
2766	18
107953	25
107961	18
839233	18
108001	18
108027	18
108076	18
108076	18
3533	18
11361	18
11080	18
108282	12
108290	18
108290	18
108308	18
108308	18
13680	18
108324	18
108324	18
26955	18
752782	18
38836	18
20875	18
911156	18
108472	18
17269	18
14290	18
64030	18
60681	18
757575	18
108654	18
22897	18
108688	18
108787	18
44438	18
108811	12
53330	18
108852	12
108852	12
108860	12
108860	12
60798	18
51219	18
108928	18
108936	18
108944	18
51797	18
109017	18
109025	18
109025	18
2998	18
67785	18
109074	25
109074	25
21576	18
109090	12
109116	18
109124	18
109124	18
8987	18
51821	18
60780	18
2790	18
109264	18
109264	18
109272	18
109272	18
109389	18
109447	12
109488	12
109520	25
109520	25
53512	18
2964	18
109652	18
23937	18
9860	18
59964	18
13466	18
66050	18
18069	18
21121	18
109868	18
109876	18
109884	12
1099	25
1099	25
109934	18
39354	18
51797	18
26039	18
205971	18
51284	18
14670	18
27144	18
110098	18
110106	18
110106	18
26724	18
26732	18
110205	12
110205	12
760660	18
758706	18
758375	18
110254	12
14662	18
51664	18
59964	18
11031	18
1123	18
765198	18
110379	12
72256	18
53629	18
9886	18
110502	12
110502	12
60194	18
110783	12
110783	12
414	18
110791	12
110809	12
110809	12
110817	12
110833	12
110874	12
110874	12
110882	12
110882	12
110890	12
110890	12
110908	18
110957	18
110965	18
37788	18
110981	18
66217	18
13995	18
14019	18
18077	18
18077	18
24653	18
72371	18
111054	18
111104	18
23929	18
111112	18
77065	18
111153	0.
22020	18
111187	12
111187	12
111195	12
51714	18
74849	18
51672	18
111260	18
111260	18
111278	18
111286	18
51102	18
111328	18
111328	18
15073	18
111435	18
1115	18
1115	18
111617	25
111633	18
111641	18
111641	18
696906	18
111674	18
111682	18
111757	18
111757	18
111773	18
111773	18
111773	18
111781	18
15859	18
21725	18
111922	18
111948	18
111948	18
111989	18
51821	18
112037	18
112045	18
112045	18
112086	18
112094	18
112094	18
38125	18
112177	18
112185	18
112219	18
112219	18
112227	18
112227	18
67736	18
112342	12
112342	12
112359	12
112359	12
11239	18
796516	18
112441	18
112458	18
112458	18
112508	18
42077	18
4382	18
112524	18
112532	18
112565	18
112706	12
112706	12
768598	18
112755	18
112797	12
2550	18
13714	18
66878	18
112847	18
112847	18
18721	18
112854	18
112854	18
3103	18
3103	18
112888	18
112888	18
17707	18
112896	18
112896	18
112920	18
112920	18
893	18
112938	18
112938	18
112946	18
112946	18
112953	18
112953	18
21725	18
209833	18
63974	18
113043	18
113050	18
113076	18
414	18
113183	25
113191	18
1495	18
113191	18
12922	18
12914	18
113233	12
113233	12
113258	12
113258	12
113324	18
113332	18
113332	18
113340	18
113340	18
113357	18
113399	12
113399	12
113415	12
52464	18
113449	12
113456	18
14662	18
69781	18
113464	18
14670	18
113464	18
3095	18
755223	18
113530	18
113530	18
113548	18
113548	18
53850	18
11361	18
11361	18
113621	18
113621	18
22442	18
113704	12
113704	12
53470	18
3731	18
51102	18
53983	18
14316	18
114025	18
114025	18
55988	18
61473	18
61473	18
1321	18
52175	18
60517	18
9886	18
114496	12
114496	12
114512	12
114512	12
114538	12
114561	12
114579	12
750463	18
114637	12
50245	18
14043	18
114660	12
114660	12
862763	18
58164	18
114694	18
5439	18
114728	12
114769	12
114769	12
114777	25
114777	25
114785	12
114785	12
114793	12
114801	12
114801	12
114850	12
3095	18
114884	12
114884	12
114892	12
114892	12
114900	12
114900	12
45989	18
114926	12
114926	12
114934	12
114934	12
114942	12
114942	12
49080	18
20941	18
114959	12
59287	18
114967	18
114975	18
115006	18
115022	18
115022	18
24638	18
8722	18
115055	18
115089	18
11510	12
60194	18
115253	18
115261	18
115279	18
115279	18
11528	12
11528	12
115287	18
59394	18
115303	18
115303	18
115311	18
115311	18
115311	18
115329	18
115345	12
115345	12
115378	18
115378	18
9175	18
9183	18
7484	18
115451	18
749184	18
46391	18
749234	18
115527	25
64279	18
874156	18
115675	18
115675	18
115675	18
206656	18
212985	18
888594	18
209403	18
5421	18
214908	18
217224	18
46433	18
51581	18
209395	18
214098	18
65508	18
65508	18
216655	18
62539	18
60681	18
65532	18
115998	25
115998	25
65540	18
116079	25
116137	18
61549	18
116152	18
116186	18
116228	18
116277	12
116277	12
116285	12
116285	12
116301	12
10223	18
116327	12
760603	18
14548	18
116426	25
116434	25
15933	18
52134	18
116483	25
754135	18
116525	25
116525	25
116533	25
75192	18
17707	18
116640	18
63412	18
116731	12
116731	12
116756	12
116756	12
11676	12
38570	18
11676	12
71142	18
116848	18
116863	18
8730	18
116939	18
116939	18
3103	18
3103	18
117010	12
48108	18
117051	18
117051	18
117085	18
117085	18
747253	18
117101	18
117119	18
117119	18
65789	18
117127	18
117127	18
117192	18
117200	18
117218	25
117218	25
48157	18
117234	18
117259	18
117267	18
70136	18
117275	18
72090	18
117291	18
53454	18
10074	18
117317	18
20248	18
53694	18
71043	18
53868	18
70367	18
398	18
70581	18
11759	18
63735	18
74708	18
117622	18
765206	18
117689	18
47993	18
117747	18
117770	18
117788	18
72009	18
71993	18
25023	18
117846	18
117861	18
117861	18
117903	18
117903	18
61507	18
117929	18
117929	18
778	18
117952	18
117952	18
38836	18
117978	25
1180	18
1180	18
118000	25
72744	18
90324	18
23424	18
77578	18
11817	18
11817	18
118174	25
118182	18
118182	18
118190	18
118190	18
118208	18
118208	18
118216	18
118216	18
118240	18
118240	18
77875	18
82032	18
118331	18
118349	18
51698	18
755231	18
1115	18
118398	12
118398	12
77016	25
75473	18
118422	25
74120	18
118455	25
118455	25
21881	18
60343	18
118554	18
118554	18
84186	18
118570	18
118570	18
118588	18
118588	18
79376	18
23564	18
118612	25
118612	25
50815	18
11866	18
11866	18
118661	25
118661	25
11874	18
118760	25
2642	18
80010	18
118877	18
118885	12
11890	18
50005	18
87296	18
118984	12
77834	18
119016	25
119040	18
119057	18
51672	18
60970	18
81216	18
10116	18
38984	18
119180	18
119180	18
119206	12
39065	18
119230	12
119248	12
11932	18
773705	18
77081	18
72371	18
82164	18
119487	25
119487	25
119495	12
119495	12
119503	18
119503	18
119511	18
119511	18
119594	18
119628	25
119628	25
119636	18
11965	12
11965	12
86959	18
119719	18
73718	18
70979	18
119933	12
119958	18
119990	18
119990	18
87759	18
120006	18
26336	18
120139	18
120139	18
120147	18
120170	18
120170	18
120246	18
120246	18
120279	18
120329	18
120345	18
120352	18
52357	18
51441	18
120386	18
120386	18
120394	18
64170	18
893	18
12047	18
12047	18
748715	18
120527	18
87528	18
87403	18
120568	12
87395	18
87387	18
120584	12
87908	18
2972	18
120642	18
120659	12
120659	12
120683	12
120683	12
120691	12
120709	18
120709	18
3632	18
120790	12
90456	18
120824	18
120824	18
120832	18
54569	18
120840	18
120857	18
120865	18
120964	12
120964	12
120972	18
120972	18
120972	18
770966	18
121004	12
37200	18
37200	18
48124	18
48124	18
12104	18
46276	18
27904	18
40394	18
121079	18
121087	18
148098	18
121103	12
1123	18
121129	12
64881	18
121160	18
121178	18
10744	18
210765	18
121269	12
90464	18
34785	18
121293	18
210757	18
121301	18
121301	18
121319	18
121319	18
38885	18
121327	18
121376	18
121376	18
12138	18
210740	18
121400	25
121400	25
53454	18
121434	25
90340	18
121509	12
121509	12
90282	18
151522	18
21576	18
121558	12
39453	18
121582	12
121582	12
12161	18
121707	18
121707	18
121723	18
121723	18
121731	18
121806	18
121814	12
121814	12
121822	12
121822	12
121848	12
121848	12
121855	25
39081	18
121863	25
121889	25
121889	25
756494	18
121897	25
121897	25
121962	12
121962	12
71555	18
6429	18
122101	12
801886	18
66605	18
122218	18
122275	12
122325	25
122325	25
50484	18
7278	18
122390	18
54262	18
122432	25
43539	18
122481	18
40006	18
67660	18
17335	18
122515	12
70961	18
27573	18
87619	18
17541	18
72090	18
1230	25
123000	18
123000	18
771667	18
10405	18
12328	18
12336	25
38398	18
64881	18
60350	18
755223	18
48447	18
37416	18
46417	18
4416	18
8235	18
749267	18
37739	18
200261	12
796490	18
881151	18
37432	18
24976	18
27011	18
50542	18
33266	18
52647	18
44370	18
767673	18
124248	18
124305	25
124305	25
124321	18
2113	18
57091	18
814293	18
124487	18
753194	18
124503	18
124511	18
124511	18
758417	18
53637	18
757583	18
124578	18
758433	18
124586	18
79558	18
124602	18
12138	18
875575	18
747709	18
765198	18
35998	18
51151	18
38539	18
807925	18
30395	18
124875	18
751073	18
12492	18
26617	18
756429	18
37515	18
125	18
54015	18
12500	18
752204	0.
54122	18
54619	18
125179	18
747196	18
12526	25
12526	25
12526	25
56374	18
71522	18
125302	25
42762	18
125328	18
35063	18
840207	18
51375	18
125393	18
125393	18
125401	18
125401	18
754176	18
125450	18
61135	18
125476	25
1255	25
1255	25
755215	18
755322	18
756262	18
125542	25
15396	18
52860	18
74039	18
125575	18
125575	18
763516	18
125591	18
125641	12
30510	18
